OrderID,DateKey,CustomerID,ProductID,SellerID,Quantity,UnitPrice,Discount,Tax,ShippingCost,GrossAmount,DiscountedAmount,NetAmount,TotalAmount,PaymentMethod,OrderStatus
ORD0013537,20230910,CUST022728,P00034,SELL00892,3,165.43,0.1,35.73,13.45,496.29,49.63,446.66,495.84,Net Banking,Delivered
ORD0013538,20240914,CUST049285,P00020,SELL01871,1,303.54,0.0,0.0,13.69,303.54,0.0,303.54,317.23,Debit Card,Delivered
ORD0013539,20211110,CUST035664,P00020,SELL00804,1,180.3,0.0,0.0,8.99,180.3,0.0,180.3,189.29,Credit Card,Delivered
ORD0013540,20230923,CUST014875,P00014,SELL00573,4,556.13,0.05,253.6,2.65,2224.52,111.23,2113.29,2369.54,Net Banking,Shipped
ORD0013541,20211120,CUST045438,P00005,SELL01583,1,254.63,0.1,0.0,7.56,254.63,25.46,229.17,236.73,Cash on Delivery,Cancelled
ORD0013542,20220603,CUST031935,P00016,SELL00090,2,201.16,0.05,30.58,4.87,402.32,20.12,382.2,417.65,Credit Card,Delivered
ORD0013543,20230123,CUST049383,P00036,SELL01282,1,258.69,0.0,12.93,1.0,258.69,0.0,258.69,272.62,UPI,Shipped
ORD0013544,20240417,CUST017089,P00018,SELL01292,1,259.88,0.05,19.75,14.24,259.88,12.99,246.89,280.88,Debit Card,Pending
ORD0013545,20210914,CUST014911,P00021,SELL00837,3,385.59,0.0,138.81,1.19,1156.77,0.0,1156.77,1296.77,Credit Card,Delivered
ORD0013546,20230315,CUST025477,P00048,SELL00473,1,218.55,0.05,10.38,4.9,218.55,10.93,207.62,222.9,Credit Card,Delivered
ORD0013547,20220611,CUST042307,P00005,SELL00191,4,282.94,0.05,53.76,6.31,1131.76,56.59,1075.17,1135.24,UPI,Delivered
ORD0013548,20220810,CUST012340,P00005,SELL00595,2,311.29,0.1,100.86,3.53,622.58,62.26,560.32,664.71,Credit Card,Cancelled
ORD0013549,20230608,CUST043345,P00049,SELL00096,4,274.66,0.05,83.5,5.81,1098.64,54.93,1043.71,1133.02,Credit Card,Delivered
ORD0013550,20220222,CUST041953,P00007,SELL00835,5,142.93,0.0,35.73,10.64,714.65,0.0,714.65,761.02,Credit Card,Cancelled
ORD0013551,20210509,CUST029267,P00049,SELL01520,2,24.49,0.05,2.33,2.31,48.98,2.45,46.53,51.17,Amazon Pay,Shipped
ORD0013552,20221127,CUST026500,P00046,SELL00132,5,260.17,0.15,132.69,7.64,1300.85,195.13,1105.7199999999998,1246.05,UPI,Delivered
ORD0013553,20231219,CUST012621,P00016,SELL01503,1,475.58,0.25,17.83,9.18,475.58,118.9,356.67999999999995,383.7,Credit Card,Pending
ORD0013554,20240728,CUST042419,P00010,SELL00976,3,208.84,0.1,45.11,6.23,626.52,62.65,563.87,615.21,Amazon Pay,Delivered
ORD0013555,20220116,CUST031415,P00044,SELL00472,4,293.74,0.0,211.49,1.93,1174.96,0.0,1174.96,1388.38,Debit Card,Delivered
ORD0013556,20210312,CUST012762,P00025,SELL00396,2,202.23,0.2,58.24,12.62,404.46,80.89,323.57,394.43,Amazon Pay,Shipped
ORD0013557,20231023,CUST015145,P00013,SELL00551,2,395.48,0.0,142.37,14.66,790.96,0.0,790.96,947.99,UPI,Delivered
ORD0013558,20201210,CUST048799,P00024,SELL00987,3,180.95,0.25,32.57,4.0,542.85,135.71,407.14,443.71,Credit Card,Delivered
ORD0013559,20230329,CUST009723,P00044,SELL01470,4,131.44,0.15,22.34,1.66,525.76,78.86,446.9,470.9,Credit Card,Delivered
ORD0013560,20210703,CUST019235,P00027,SELL01881,3,207.52,0.0,74.71,3.55,622.56,0.0,622.56,700.82,Net Banking,Shipped
ORD0013561,20240812,CUST045776,P00041,SELL00709,5,564.49,0.05,214.51,8.1,2822.45,141.12,2681.33,2903.94,Amazon Pay,Shipped
ORD0013562,20220330,CUST033593,P00008,SELL00873,1,75.7,0.15,0.0,4.28,75.7,11.36,64.34,68.62,Debit Card,Shipped
ORD0013563,20210624,CUST013720,P00026,SELL00741,5,326.4,0.1,176.26,11.3,1632.0,163.2,1468.8,1656.36,Credit Card,Delivered
ORD0013564,20200523,CUST001845,P00016,SELL01439,3,393.21,0.0,141.56,6.44,1179.63,0.0,1179.63,1327.63,Cash on Delivery,Returned
ORD0013565,20210810,CUST002846,P00046,SELL00413,2,201.73,0.1,18.16,1.77,403.46,40.35,363.11,383.04,Amazon Pay,Delivered
ORD0013566,20211018,CUST037243,P00018,SELL01979,4,514.66,0.0,102.93,7.61,2058.64,0.0,2058.64,2169.18,Debit Card,Delivered
ORD0013567,20241030,CUST000764,P00040,SELL01804,2,415.38,0.2,79.75,2.31,830.76,166.15,664.61,746.67,Credit Card,Delivered
ORD0013568,20240518,CUST014326,P00044,SELL01785,3,107.69,0.05,55.24,5.86,323.07,16.15,306.92,368.02,UPI,Delivered
ORD0013569,20201210,CUST006349,P00018,SELL00412,3,167.61,0.0,40.23,7.88,502.83,0.0,502.83,550.94,UPI,Pending
ORD0013570,20230716,CUST004454,P00023,SELL00038,2,304.67,0.0,30.47,0.68,609.34,0.0,609.34,640.49,Amazon Pay,Delivered
ORD0013571,20211126,CUST018681,P00029,SELL01419,2,205.27,0.0,32.84,10.44,410.54,0.0,410.54,453.82,Net Banking,Delivered
ORD0013572,20241201,CUST037769,P00026,SELL01198,2,515.36,0.1,46.38,6.16,1030.72,103.07,927.65,980.19,Debit Card,Delivered
ORD0013573,20200924,CUST001173,P00001,SELL01759,4,308.49,0.0,98.72,0.87,1233.96,0.0,1233.96,1333.55,Cash on Delivery,Shipped
ORD0013574,20200617,CUST012958,P00022,SELL01921,1,59.41,0.2,0.0,1.44,59.41,11.88,47.53,48.97,Debit Card,Returned
ORD0013575,20241129,CUST023141,P00035,SELL00503,1,273.87,0.1,44.37,14.42,273.87,27.39,246.48,305.27,Net Banking,Delivered
ORD0013576,20241028,CUST002991,P00014,SELL01025,3,579.0,0.0,208.44,5.4,1737.0,0.0,1737.0,1950.84,Cash on Delivery,Shipped
ORD0013577,20200202,CUST006655,P00030,SELL00497,4,287.32,0.2,73.55,14.44,1149.28,229.86,919.42,1007.41,UPI,Delivered
ORD0013578,20210111,CUST012575,P00023,SELL00663,2,446.36,0.05,152.66,2.21,892.72,44.64,848.08,1002.95,Net Banking,Delivered
ORD0013579,20230522,CUST024350,P00025,SELL00118,1,479.75,0.0,86.35,11.93,479.75,0.0,479.75,578.03,Amazon Pay,Delivered
ORD0013580,20240504,CUST008926,P00021,SELL00896,4,20.33,0.15,3.46,12.44,81.32,12.2,69.11999999999999,85.02,Debit Card,Shipped
ORD0013581,20240103,CUST044009,P00021,SELL00538,2,286.67,0.05,43.57,1.3,573.34,28.67,544.6700000000001,589.54,Debit Card,Delivered
ORD0013582,20240224,CUST030863,P00024,SELL01020,4,106.73,0.0,51.23,2.57,426.92,0.0,426.92,480.72,Amazon Pay,Delivered
ORD0013583,20210127,CUST045642,P00015,SELL01928,4,354.18,0.0,170.01,6.24,1416.72,0.0,1416.72,1592.97,Credit Card,Delivered
ORD0013584,20210503,CUST022363,P00016,SELL00211,5,189.29,0.05,44.96,12.19,946.45,47.32,899.13,956.28,Credit Card,Delivered
ORD0013585,20211222,CUST038659,P00041,SELL01011,4,312.83,0.1,0.0,1.94,1251.32,125.13,1126.19,1128.13,Debit Card,Delivered
ORD0013586,20220803,CUST036451,P00046,SELL00124,5,82.2,0.1,44.39,2.01,411.0,41.1,369.9,416.3,Credit Card,Delivered
ORD0013587,20221118,CUST039476,P00040,SELL00334,3,96.73,0.2,11.61,3.26,290.19,58.04,232.15,247.02,Cash on Delivery,Delivered
ORD0013588,20200208,CUST009596,P00010,SELL00392,4,298.57,0.3,66.88,4.61,1194.28,358.28,836.0,907.49,Credit Card,Pending
ORD0013589,20240623,CUST007378,P00027,SELL00868,1,499.6,0.05,37.97,14.83,499.6,24.98,474.62,527.42,Cash on Delivery,Delivered
ORD0013590,20230411,CUST008024,P00020,SELL01467,4,532.96,0.1,345.36,5.22,2131.84,213.18,1918.66,2269.24,Amazon Pay,Delivered
ORD0013591,20221106,CUST029453,P00024,SELL00605,1,543.89,0.1,88.11,10.39,543.89,54.39,489.5,588.0,Credit Card,Delivered
ORD0013592,20221215,CUST031788,P00049,SELL00934,2,71.07,0.0,7.11,10.52,142.14,0.0,142.14,159.77,UPI,Delivered
ORD0013593,20200813,CUST041425,P00030,SELL00326,1,136.53,0.1,0.0,3.48,136.53,13.65,122.88,126.36,UPI,Delivered
ORD0013594,20240430,CUST025338,P00006,SELL01263,3,37.83,0.05,19.41,5.37,113.49,5.67,107.82,132.6,Credit Card,Delivered
ORD0013595,20200307,CUST030225,P00036,SELL01800,4,156.74,0.1,45.14,14.57,626.96,62.7,564.26,623.97,Credit Card,Delivered
ORD0013596,20230505,CUST023860,P00013,SELL01333,5,414.96,0.2,132.79,11.98,2074.8,414.96,1659.84,1804.61,Debit Card,Delivered
ORD0013597,20240804,CUST034481,P00036,SELL00071,4,211.02,0.1,37.98,0.84,844.08,84.41,759.6700000000001,798.49,Credit Card,Delivered
ORD0013598,20220414,CUST006995,P00006,SELL00785,5,509.06,0.0,305.44,5.79,2545.3,0.0,2545.3,2856.53,Credit Card,Cancelled
ORD0013599,20221112,CUST018503,P00033,SELL01901,5,89.45,0.15,30.41,8.7,447.25,67.09,380.16,419.27,Credit Card,Delivered
ORD0013600,20220925,CUST017698,P00005,SELL00764,4,427.82,0.0,136.9,8.84,1711.28,0.0,1711.28,1857.02,Cash on Delivery,Shipped
ORD0013601,20240617,CUST028893,P00041,SELL00503,1,290.17,0.05,0.0,11.72,290.17,14.51,275.66,287.38,UPI,Delivered
ORD0013602,20241112,CUST042654,P00034,SELL01532,2,32.62,0.0,0.0,8.78,65.24,0.0,65.24,74.02,Net Banking,Delivered
ORD0013603,20200824,CUST035434,P00018,SELL00067,1,286.65,0.15,12.18,0.76,286.65,43.0,243.65,256.59,UPI,Delivered
ORD0013604,20220814,CUST026111,P00019,SELL01061,1,24.19,0.05,1.84,6.99,24.19,1.21,22.98,31.81,Credit Card,Delivered
ORD0013605,20220707,CUST000541,P00013,SELL01661,3,298.2,0.1,144.93,8.68,894.6,89.46,805.14,958.75,Credit Card,Delivered
ORD0013606,20240508,CUST047590,P00017,SELL01763,2,403.91,0.2,51.7,3.54,807.82,161.56,646.26,701.5,Credit Card,Delivered
ORD0013607,20230307,CUST019632,P00020,SELL01248,1,5.33,0.0,0.43,2.22,5.33,0.0,5.33,7.98,Credit Card,Delivered
ORD0013608,20210417,CUST033160,P00036,SELL00856,2,216.37,0.0,0.0,3.97,432.74,0.0,432.74,436.71,Credit Card,Delivered
ORD0013609,20241212,CUST047684,P00007,SELL01248,5,341.37,0.2,109.24,3.2,1706.85,341.37,1365.48,1477.92,Credit Card,Delivered
ORD0013610,20210706,CUST030004,P00032,SELL01083,4,573.34,0.25,137.6,2.19,2293.36,573.34,1720.02,1859.81,Cash on Delivery,Delivered
ORD0013611,20240621,CUST027211,P00034,SELL01773,4,239.6,0.0,0.0,12.44,958.4,0.0,958.4,970.84,Amazon Pay,Delivered
ORD0013612,20211125,CUST033106,P00017,SELL00231,4,274.44,0.0,54.89,7.46,1097.76,0.0,1097.76,1160.11,Net Banking,Delivered
ORD0013613,20240721,CUST030293,P00033,SELL01625,2,389.88,0.0,93.57,12.28,779.76,0.0,779.76,885.61,Credit Card,Delivered
ORD0013614,20230606,CUST045040,P00012,SELL00745,1,497.45,0.0,24.87,1.29,497.45,0.0,497.45,523.61,Amazon Pay,Delivered
ORD0013615,20201112,CUST010301,P00012,SELL00419,2,90.44,0.1,19.54,3.55,180.88,18.09,162.79,185.88,UPI,Shipped
ORD0013616,20210820,CUST027048,P00029,SELL01531,4,224.65,0.0,71.89,3.71,898.6,0.0,898.6,974.2,Credit Card,Delivered
ORD0013617,20220206,CUST007776,P00024,SELL00611,1,474.96,0.0,57.0,9.41,474.96,0.0,474.96,541.37,UPI,Delivered
ORD0013618,20241010,CUST041233,P00013,SELL00870,3,208.3,0.05,71.24,0.32,624.9,31.24,593.66,665.22,Amazon Pay,Cancelled
ORD0013619,20241016,CUST014562,P00044,SELL01029,4,276.15,0.25,99.41,7.87,1104.6,276.15,828.4499999999999,935.73,Credit Card,Delivered
ORD0013620,20220604,CUST040273,P00014,SELL01440,1,308.3,0.15,20.96,8.61,308.3,46.24,262.06,291.62,Credit Card,Delivered
ORD0013621,20240623,CUST019983,P00047,SELL00269,1,205.21,0.0,24.63,11.32,205.21,0.0,205.21,241.16,Credit Card,Delivered
ORD0013622,20210714,CUST006868,P00009,SELL00258,5,472.94,0.05,112.32,10.74,2364.7,118.24,2246.46,2369.52,Debit Card,Returned
ORD0013623,20230509,CUST025959,P00044,SELL01513,3,194.69,0.0,70.09,5.93,584.07,0.0,584.07,660.09,Debit Card,Shipped
ORD0013624,20200914,CUST007051,P00035,SELL00838,3,413.21,0.3,43.39,8.34,1239.63,371.89,867.7400000000001,919.47,UPI,Delivered
ORD0013625,20240212,CUST025939,P00011,SELL00809,5,229.56,0.05,130.85,10.13,1147.8,57.39,1090.41,1231.39,Credit Card,Delivered
ORD0013626,20230416,CUST004960,P00023,SELL01836,1,523.36,0.1,37.68,1.47,523.36,52.34,471.02,510.17,Net Banking,Delivered
ORD0013627,20220126,CUST032728,P00041,SELL01527,3,198.52,0.05,0.0,2.78,595.56,29.78,565.78,568.56,Credit Card,Delivered
ORD0013628,20200502,CUST002886,P00036,SELL01817,3,99.31,0.05,33.96,6.64,297.93,14.9,283.03000000000003,323.63,Amazon Pay,Delivered
ORD0013629,20201207,CUST045394,P00008,SELL00126,2,257.31,0.0,61.75,2.07,514.62,0.0,514.62,578.44,Net Banking,Delivered
ORD0013630,20230409,CUST036329,P00001,SELL00421,1,594.43,0.05,67.77,9.01,594.43,29.72,564.7099999999999,641.49,Debit Card,Delivered
ORD0013631,20240729,CUST039289,P00003,SELL01213,5,522.56,0.0,130.64,7.13,2612.8,0.0,2612.8,2750.57,Debit Card,Delivered
ORD0013632,20221218,CUST022192,P00026,SELL00931,4,142.31,0.05,64.89,10.6,569.24,28.46,540.78,616.27,Net Banking,Delivered
ORD0013633,20240924,CUST011895,P00034,SELL00814,5,277.33,0.0,166.4,3.93,1386.65,0.0,1386.65,1556.98,Debit Card,Delivered
ORD0013634,20240128,CUST039066,P00045,SELL00129,2,565.95,0.05,53.77,8.18,1131.9,56.6,1075.3000000000002,1137.26,Debit Card,Delivered
ORD0013635,20241208,CUST029704,P00030,SELL01364,2,388.86,0.0,93.33,13.71,777.72,0.0,777.72,884.76,Debit Card,Delivered
ORD0013636,20200916,CUST037146,P00042,SELL01870,4,365.95,0.1,105.39,14.28,1463.8,146.38,1317.42,1437.09,Credit Card,Delivered
ORD0013637,20231028,CUST009614,P00011,SELL00367,1,316.54,0.15,13.45,9.31,316.54,47.48,269.06,291.82,Amazon Pay,Delivered
ORD0013638,20200404,CUST011510,P00030,SELL01409,3,39.26,0.0,14.13,11.75,117.78,0.0,117.78,143.66,Debit Card,Delivered
ORD0013639,20230222,CUST010153,P00027,SELL01629,5,125.61,0.0,75.37,6.16,628.05,0.0,628.05,709.58,Cash on Delivery,Delivered
ORD0013640,20200210,CUST003206,P00048,SELL00504,5,111.23,0.2,53.39,9.72,556.15,111.23,444.92,508.03,Amazon Pay,Shipped
ORD0013641,20200910,CUST013968,P00004,SELL01638,4,542.56,0.1,97.66,4.47,2170.24,217.02,1953.22,2055.35,Credit Card,Delivered
ORD0013642,20200107,CUST046114,P00029,SELL01030,1,492.52,0.0,39.4,2.12,492.52,0.0,492.52,534.04,Net Banking,Delivered
ORD0013643,20240203,CUST040232,P00007,SELL00540,1,256.93,0.1,18.5,6.61,256.93,25.69,231.24,256.35,Debit Card,Delivered
ORD0013644,20211228,CUST047579,P00048,SELL01459,3,575.27,0.15,73.35,5.55,1725.81,258.87,1466.94,1545.84,Credit Card,Delivered
ORD0013645,20240314,CUST017548,P00020,SELL01841,5,585.33,0.1,316.08,5.78,2926.65,292.67,2633.98,2955.84,Net Banking,Delivered
ORD0013646,20240523,CUST014721,P00021,SELL00079,5,145.8,0.05,34.63,1.4,729.0,36.45,692.55,728.58,Debit Card,Delivered
ORD0013647,20200309,CUST034808,P00024,SELL01705,4,129.77,0.0,0.0,13.51,519.08,0.0,519.08,532.59,Credit Card,Pending
ORD0013648,20230109,CUST029981,P00048,SELL01280,5,81.62,0.25,36.73,9.86,408.1,102.02,306.08000000000004,352.67,Credit Card,Delivered
ORD0013649,20210625,CUST040018,P00007,SELL00374,1,135.75,0.05,6.45,1.15,135.75,6.79,128.96,136.56,UPI,Delivered
ORD0013650,20240527,CUST048561,P00049,SELL00897,1,397.64,0.1,28.63,7.83,397.64,39.76,357.88,394.34,UPI,Delivered
ORD0013651,20230709,CUST018168,P00033,SELL01112,3,413.43,0.0,99.22,11.55,1240.29,0.0,1240.29,1351.06,Credit Card,Delivered
ORD0013652,20200329,CUST048528,P00048,SELL00947,4,58.04,0.25,8.71,5.61,232.16,58.04,174.12,188.44,Amazon Pay,Delivered
ORD0013653,20230516,CUST009571,P00049,SELL00426,5,244.11,0.0,0.0,7.29,1220.55,0.0,1220.55,1227.84,Credit Card,Delivered
ORD0013654,20200731,CUST021129,P00036,SELL00505,3,547.9,0.2,105.2,5.86,1643.7,328.74,1314.96,1426.02,UPI,Delivered
ORD0013655,20220413,CUST041915,P00011,SELL00893,1,360.4,0.15,15.32,13.73,360.4,54.06,306.34,335.39,Amazon Pay,Shipped
ORD0013656,20200922,CUST026988,P00025,SELL00887,1,294.61,0.15,30.05,6.0,294.61,44.19,250.42,286.47,Debit Card,Returned
ORD0013657,20220630,CUST022507,P00001,SELL00862,3,75.89,0.1,16.39,8.22,227.67,22.77,204.9,229.51,Cash on Delivery,Returned
ORD0013658,20201019,CUST022362,P00024,SELL01882,2,41.04,0.1,5.91,9.72,82.08,8.21,73.87,89.5,Amazon Pay,Delivered
ORD0013659,20230515,CUST023121,P00025,SELL01209,2,86.12,0.0,13.78,1.43,172.24,0.0,172.24,187.45,UPI,Shipped
ORD0013660,20201128,CUST004952,P00017,SELL00927,4,281.67,0.0,135.2,12.97,1126.68,0.0,1126.68,1274.85,Debit Card,Delivered
ORD0013661,20230105,CUST029258,P00039,SELL00395,1,188.52,0.0,9.43,8.78,188.52,0.0,188.52,206.73,Debit Card,Delivered
ORD0013662,20230804,CUST007648,P00020,SELL01245,3,562.38,0.2,107.98,13.93,1687.14,337.43,1349.71,1471.62,Credit Card,Delivered
ORD0013663,20221001,CUST013827,P00016,SELL00860,2,243.81,0.05,83.38,6.63,487.62,24.38,463.24,553.25,Debit Card,Delivered
ORD0013664,20200216,CUST022419,P00018,SELL01480,4,179.94,0.0,129.56,9.2,719.76,0.0,719.76,858.52,UPI,Delivered
ORD0013665,20210913,CUST038169,P00042,SELL00334,1,372.48,0.0,29.8,8.79,372.48,0.0,372.48,411.07,Credit Card,Delivered
ORD0013666,20230508,CUST003797,P00016,SELL00232,3,420.27,0.2,80.69,9.77,1260.81,252.16,1008.65,1099.11,Credit Card,Delivered
ORD0013667,20210302,CUST010946,P00022,SELL00775,4,519.39,0.15,211.91,8.6,2077.56,311.63,1765.9299999999998,1986.44,UPI,Delivered
ORD0013668,20200728,CUST040343,P00034,SELL00198,5,474.48,0.15,362.98,2.58,2372.4,355.86,2016.54,2382.1,Credit Card,Delivered
ORD0013669,20220606,CUST043900,P00005,SELL00627,5,454.23,0.25,204.4,0.26,2271.15,567.79,1703.36,1908.02,Debit Card,Pending
ORD0013670,20231214,CUST045498,P00050,SELL01478,4,118.79,0.1,0.0,9.58,475.16,47.52,427.64,437.22,Credit Card,Delivered
ORD0013671,20200602,CUST027361,P00042,SELL00528,2,161.04,0.2,12.88,10.21,322.08,64.42,257.66,280.75,Credit Card,Delivered
ORD0013672,20240325,CUST012082,P00048,SELL00974,4,121.62,0.0,38.92,7.91,486.48,0.0,486.48,533.31,UPI,Pending
ORD0013673,20210218,CUST016776,P00031,SELL01038,2,197.08,0.05,44.93,5.02,394.16,19.71,374.4500000000001,424.4,UPI,Delivered
ORD0013674,20231008,CUST042872,P00046,SELL00645,2,504.83,0.0,121.16,8.32,1009.66,0.0,1009.66,1139.14,Credit Card,Delivered
ORD0013675,20230326,CUST014771,P00017,SELL00861,3,297.93,0.0,44.69,10.17,893.79,0.0,893.79,948.65,Amazon Pay,Pending
ORD0013676,20230708,CUST015608,P00008,SELL01744,1,363.12,0.1,0.0,6.25,363.12,36.31,326.81,333.06,Amazon Pay,Delivered
ORD0013677,20230105,CUST046378,P00018,SELL01543,3,429.48,0.3,45.1,2.41,1288.44,386.53,901.91,949.42,Amazon Pay,Delivered
ORD0013678,20220207,CUST007134,P00037,SELL01158,1,285.65,0.2,41.13,8.24,285.65,57.13,228.52,277.89,Credit Card,Shipped
ORD0013679,20220909,CUST001855,P00045,SELL00008,1,90.23,0.05,6.86,11.06,90.23,4.51,85.72,103.64,Credit Card,Delivered
ORD0013680,20240220,CUST039017,P00035,SELL01506,3,198.5,0.2,23.82,6.33,595.5,119.1,476.4,506.55,Amazon Pay,Delivered
ORD0013681,20230228,CUST028731,P00004,SELL01114,1,337.55,0.05,25.65,1.72,337.55,16.88,320.67,348.04,Credit Card,Shipped
ORD0013682,20210801,CUST024786,P00024,SELL00874,2,357.56,0.0,35.76,7.75,715.12,0.0,715.12,758.63,Amazon Pay,Shipped
ORD0013683,20240118,CUST030815,P00043,SELL00508,5,141.37,0.0,35.34,1.09,706.85,0.0,706.85,743.28,Credit Card,Delivered
ORD0013684,20220109,CUST041562,P00001,SELL01063,2,450.6,0.1,64.89,9.3,901.2,90.12,811.08,885.27,Net Banking,Delivered
ORD0013685,20200611,CUST038232,P00010,SELL01034,4,110.23,0.0,22.05,0.84,440.92,0.0,440.92,463.81,Net Banking,Delivered
ORD0013686,20221104,CUST043059,P00014,SELL01536,1,33.15,0.25,2.98,1.11,33.15,8.29,24.86,28.95,Debit Card,Delivered
ORD0013687,20230609,CUST019333,P00013,SELL01404,3,52.87,0.0,0.0,14.23,158.61,0.0,158.61,172.84,Debit Card,Delivered
ORD0013688,20200713,CUST037365,P00009,SELL00155,5,172.99,0.2,34.6,10.86,864.95,172.99,691.96,737.42,Credit Card,Delivered
ORD0013689,20210625,CUST039476,P00021,SELL01083,3,538.59,0.0,129.26,9.1,1615.77,0.0,1615.77,1754.13,Amazon Pay,Delivered
ORD0013690,20201224,CUST042689,P00022,SELL01359,1,435.5,0.0,78.39,2.45,435.5,0.0,435.5,516.34,Credit Card,Delivered
ORD0013691,20220429,CUST019596,P00008,SELL01763,5,110.62,0.0,66.37,3.41,553.1,0.0,553.1,622.88,Debit Card,Delivered
ORD0013692,20230916,CUST037783,P00041,SELL00250,1,180.0,0.05,0.0,0.56,180.0,9.0,171.0,171.56,Cash on Delivery,Returned
ORD0013693,20210302,CUST048248,P00037,SELL00393,1,64.41,0.15,4.38,7.78,64.41,9.66,54.75,66.91,UPI,Delivered
ORD0013694,20210511,CUST016692,P00029,SELL00742,1,500.45,0.0,40.04,12.47,500.45,0.0,500.45,552.96,UPI,Delivered
ORD0013695,20220407,CUST002924,P00010,SELL00795,4,215.5,0.15,36.64,8.8,862.0,129.3,732.7,778.14,Net Banking,Shipped
ORD0013696,20210430,CUST034239,P00005,SELL01915,5,118.2,0.05,67.37,8.11,591.0,29.55,561.45,636.93,UPI,Delivered
ORD0013697,20240112,CUST000076,P00030,SELL00487,4,533.48,0.25,80.02,14.49,2133.92,533.48,1600.44,1694.95,Debit Card,Delivered
ORD0013698,20231207,CUST017027,P00035,SELL00878,2,267.61,0.05,40.68,13.42,535.22,26.76,508.46,562.56,UPI,Shipped
ORD0013699,20201125,CUST010392,P00044,SELL00348,4,592.43,0.0,189.58,5.05,2369.72,0.0,2369.72,2564.35,Debit Card,Delivered
ORD0013700,20241021,CUST007007,P00006,SELL01140,2,241.41,0.25,18.11,12.32,482.82,120.7,362.12,392.54,Net Banking,Shipped
ORD0013701,20220607,CUST010154,P00014,SELL01020,5,388.13,0.15,82.48,4.84,1940.65,291.1,1649.5500000000002,1736.87,Credit Card,Delivered
ORD0013702,20220917,CUST047509,P00012,SELL00406,3,71.85,0.0,10.78,12.12,215.55,0.0,215.55,238.45,Credit Card,Delivered
ORD0013703,20230316,CUST009941,P00031,SELL00797,5,490.55,0.0,441.5,3.9,2452.75,0.0,2452.75,2898.15,Net Banking,Delivered
ORD0013704,20200915,CUST003413,P00007,SELL01864,2,479.28,0.0,115.03,12.87,958.56,0.0,958.56,1086.46,Debit Card,Delivered
ORD0013705,20201018,CUST032921,P00007,SELL00032,5,356.17,0.0,89.04,11.69,1780.85,0.0,1780.85,1881.58,UPI,Delivered
ORD0013706,20200522,CUST026124,P00002,SELL01550,5,55.87,0.2,11.17,2.52,279.35,55.87,223.48,237.17,UPI,Delivered
ORD0013707,20220116,CUST024274,P00021,SELL01834,4,101.19,0.2,16.19,8.56,404.76,80.95,323.81,348.56,Credit Card,Shipped
ORD0013708,20210918,CUST035914,P00015,SELL00701,1,454.0,0.0,0.0,0.63,454.0,0.0,454.0,454.63,Credit Card,Delivered
ORD0013709,20231020,CUST041670,P00027,SELL01503,1,141.35,0.0,16.96,12.7,141.35,0.0,141.35,171.01,UPI,Delivered
ORD0013710,20200330,CUST014109,P00044,SELL00991,1,328.06,0.1,23.62,5.63,328.06,32.81,295.25,324.5,Credit Card,Returned
ORD0013711,20211220,CUST017565,P00006,SELL00788,4,93.97,0.05,42.85,0.68,375.88,18.79,357.09,400.62,Credit Card,Delivered
ORD0013712,20230402,CUST049326,P00031,SELL01776,4,208.37,0.2,53.34,4.84,833.48,166.7,666.78,724.96,UPI,Delivered
ORD0013713,20210425,CUST028910,P00016,SELL01919,2,445.77,0.15,60.62,0.4,891.54,133.73,757.81,818.83,Net Banking,Delivered
ORD0013714,20200324,CUST007689,P00026,SELL00559,2,140.02,0.0,22.4,4.27,280.04,0.0,280.04,306.71,Net Banking,Delivered
ORD0013715,20230105,CUST023072,P00020,SELL00078,1,264.94,0.0,13.25,6.34,264.94,0.0,264.94,284.53,Debit Card,Delivered
ORD0013716,20211103,CUST035312,P00033,SELL01693,1,443.07,0.0,53.17,13.65,443.07,0.0,443.07,509.89,Credit Card,Delivered
ORD0013717,20210531,CUST003213,P00004,SELL01895,4,546.1,0.1,157.28,7.04,2184.4,218.44,1965.96,2130.28,Amazon Pay,Shipped
ORD0013718,20210429,CUST032949,P00006,SELL00028,5,581.63,0.1,209.39,14.15,2908.15,290.82,2617.33,2840.88,Credit Card,Delivered
ORD0013719,20240601,CUST023371,P00004,SELL00095,4,180.02,0.25,27.0,2.21,720.08,180.02,540.0600000000001,569.27,Credit Card,Shipped
ORD0013720,20240614,CUST030818,P00036,SELL00206,3,135.4,0.0,20.31,11.45,406.2,0.0,406.2,437.96,Credit Card,Delivered
